date;timestamp;TID;PID;loglevel;component;logmessage
04-21;14:11:08.644;638;662;I;PackageWatchdog;Syncing state, reason: updated observers
04-21;14:11:08.644;638;662;I;PackageWatchdog;Not pruning observers, elapsed time: 0ms
04-21;14:11:08.644;638;662;I;PackageWatchdog;Saving observer state to file
04-21;14:11:08.648;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;14:11:08.648;638;638;I;ExplicitHealthCheckController;Service not ready to get health check supported packages. Binding...
04-21;14:11:08.651;638;638;I;ExplicitHealthCheckController;Explicit health check service is bound
04-21;14:11:08.657;638;638;I;ExplicitHealthCheckController;Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
04-21;14:11:08.658;638;638;I;ExplicitHealthCheckController;Service initialized, syncing requests
04-21;14:11:08.658;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;14:11:08.658;638;638;D;ExplicitHealthCheckController;Getting health check supported packages
04-21;14:11:08.660;638;652;I;ExplicitHealthCheckController;Explicit health check supported packages []
04-21;14:11:08.661;638;652;D;PackageWatchdog;Received supported packages []
04-21;14:11:08.661;638;652;D;ExplicitHealthCheckController;Getting health check requested packages
04-21;14:11:08.662;638;7847;I;ExplicitHealthCheckController;Explicit health check requested packages []
04-21;14:11:08.663;638;7847;I;ExplicitHealthCheckController;No more health check requests, unbinding...
04-21;14:11:08.667;638;7847;I;ExplicitHealthCheckController;Explicit health check service is unbound
04-21;14:11:08.706;638;7847;I;RescueParty;Starting to observe: [android], updated namespace: constrain_display_apis
04-21;14:11:08.706;638;662;I;PackageWatchdog;Syncing state, reason: observing new packages
04-21;14:11:08.706;638;662;D;PackageWatchdog;rescue-party-observer added the following packages to monitor [android]
04-21;14:11:08.706;638;662;I;PackageWatchdog;Syncing state, reason: updated observers
04-21;14:11:08.706;638;662;I;PackageWatchdog;Not pruning observers, elapsed time: 0ms
04-21;14:11:08.706;638;662;I;PackageWatchdog;Saving observer state to file
04-21;14:11:08.714;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;14:11:08.714;638;638;I;ExplicitHealthCheckController;Service not ready to get health check supported packages. Binding...
04-21;14:11:08.717;638;638;I;ExplicitHealthCheckController;Explicit health check service is bound
04-21;14:11:08.720;638;638;I;ExplicitHealthCheckController;Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
04-21;14:11:08.721;638;638;I;ExplicitHealthCheckController;Service initialized, syncing requests
04-21;14:11:08.721;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;14:11:08.721;638;638;D;ExplicitHealthCheckController;Getting health check supported packages
04-21;14:11:08.724;638;1069;I;ExplicitHealthCheckController;Explicit health check supported packages []
04-21;14:11:08.724;638;1069;D;PackageWatchdog;Received supported packages []
04-21;14:11:08.724;638;1069;D;ExplicitHealthCheckController;Getting health check requested packages
04-21;14:11:08.725;638;652;I;ExplicitHealthCheckController;Explicit health check requested packages []
04-21;14:11:08.725;638;652;I;ExplicitHealthCheckController;No more health check requests, unbinding...
04-21;14:11:08.727;638;652;I;ExplicitHealthCheckController;Explicit health check service is unbound
04-21;14:11:08.727;638;651;I;ActivityManager;Process com.broadcom.nrdphelper (pid 11681) has died: cch+99 SVC
04-21;14:11:08.728;638;651;W;ActivityManager;Scheduling restart of crashed service com.broadcom.nrdphelper/.HdmiAudioPlugService in 1000ms for start-requested
04-21;14:11:08.729;638;651;W;ActivityManager;Scheduling restart of crashed service com.broadcom.nrdphelper/.NetflixStatusService in 10999ms for start-requested
04-21;14:11:08.918;638;652;I;RescueParty;Starting to observe: [android], updated namespace: activity_manager
04-21;14:11:08.918;638;662;I;PackageWatchdog;Syncing state, reason: observing new packages
04-21;14:11:08.920;638;662;D;PackageWatchdog;rescue-party-observer added the following packages to monitor [android]
04-21;14:11:08.920;638;662;I;PackageWatchdog;Syncing state, reason: updated observers
04-21;14:11:08.920;638;662;I;PackageWatchdog;Not pruning observers, elapsed time: 0ms
04-21;14:11:08.920;638;662;I;PackageWatchdog;Saving observer state to file
04-21;14:11:08.927;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;14:11:08.927;638;638;I;ExplicitHealthCheckController;Service not ready to get health check supported packages. Binding...
04-21;14:11:08.932;638;638;I;ExplicitHealthCheckController;Explicit health check service is bound
04-21;14:11:08.935;638;638;I;ExplicitHealthCheckController;Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
04-21;14:11:08.935;638;638;I;ExplicitHealthCheckController;Service initialized, syncing requests
04-21;14:11:08.935;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;14:11:08.935;638;638;D;ExplicitHealthCheckController;Getting health check supported packages
04-21;14:11:08.938;638;1069;I;ExplicitHealthCheckController;Explicit health check supported packages []
04-21;14:11:08.938;638;1069;D;PackageWatchdog;Received supported packages []
04-21;14:11:08.938;638;1069;D;ExplicitHealthCheckController;Getting health check requested packages
04-21;14:11:08.939;638;1069;I;ExplicitHealthCheckController;Explicit health check requested packages []
04-21;14:11:08.939;638;1069;I;ExplicitHealthCheckController;No more health check requests, unbinding...
04-21;14:11:08.942;638;1069;I;ExplicitHealthCheckController;Explicit health check service is unbound
04-21;14:11:09.015;638;652;I;RescueParty;Starting to observe: [android], updated namespace: location
04-21;14:11:09.016;638;662;I;PackageWatchdog;Syncing state, reason: observing new packages
04-21;14:11:09.016;638;662;D;PackageWatchdog;rescue-party-observer added the following packages to monitor [android]
04-21;14:11:09.016;638;662;I;PackageWatchdog;Syncing state, reason: updated observers
04-21;14:11:09.016;638;662;I;PackageWatchdog;Not pruning observers, elapsed time: 0ms
04-21;14:11:09.016;638;662;I;PackageWatchdog;Saving observer state to file
04-21;14:11:09.022;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;14:11:09.022;638;638;I;ExplicitHealthCheckController;Service not ready to get health check supported packages. Binding...
04-21;14:11:09.027;638;638;I;ExplicitHealthCheckController;Explicit health check service is bound
04-21;14:11:09.029;638;638;I;ExplicitHealthCheckController;Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
04-21;14:11:09.029;638;638;I;ExplicitHealthCheckController;Service initialized, syncing requests
04-21;14:11:09.029;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;14:11:09.029;638;638;D;ExplicitHealthCheckController;Getting health check supported packages
04-21;14:11:09.032;638;651;I;ExplicitHealthCheckController;Explicit health check supported packages []
04-21;14:11:09.032;638;651;D;PackageWatchdog;Received supported packages []
04-21;14:11:09.032;638;651;D;ExplicitHealthCheckController;Getting health check requested packages
04-21;14:11:09.034;638;651;I;ExplicitHealthCheckController;Explicit health check requested packages []
04-21;14:11:09.034;638;651;I;ExplicitHealthCheckController;No more health check requests, unbinding...
04-21;14:11:09.038;638;651;I;ExplicitHealthCheckController;Explicit health check service is unbound
04-21;14:11:09.110;638;4763;I;RescueParty;Starting to observe: [android], updated namespace: autofill
04-21;14:11:09.110;638;662;I;PackageWatchdog;Syncing state, reason: observing new packages
04-21;14:11:09.110;638;662;D;PackageWatchdog;rescue-party-observer added the following packages to monitor [android]
04-21;14:11:09.110;638;662;I;PackageWatchdog;Syncing state, reason: updated observers
04-21;14:11:09.110;638;662;I;PackageWatchdog;Not pruning observers, elapsed time: 0ms
04-21;14:11:09.110;638;662;I;PackageWatchdog;Saving observer state to file
04-21;14:11:09.115;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;14:11:09.115;638;638;I;ExplicitHealthCheckController;Service not ready to get health check supported packages. Binding...
04-21;14:11:09.120;638;638;I;ExplicitHealthCheckController;Explicit health check service is bound
04-21;14:11:09.124;638;638;I;AutofillManagerService;Ignoring change on augmented_autofill_mode
04-21;14:11:09.126;638;638;I;ExplicitHealthCheckController;Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
04-21;14:11:09.127;638;638;I;ExplicitHealthCheckController;Service initialized, syncing requests
04-21;14:11:09.128;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;14:11:09.128;638;638;D;ExplicitHealthCheckController;Getting health check supported packages
04-21;14:11:09.130;638;652;I;ExplicitHealthCheckController;Explicit health check supported packages []
04-21;14:11:09.130;638;652;D;PackageWatchdog;Received supported packages []
04-21;14:11:09.130;638;652;D;ExplicitHealthCheckController;Getting health check requested packages
04-21;14:11:09.131;638;4763;I;ExplicitHealthCheckController;Explicit health check requested packages []
04-21;14:11:09.131;638;4763;I;ExplicitHealthCheckController;No more health check requests, unbinding...
04-21;14:11:09.133;638;4763;I;ExplicitHealthCheckController;Explicit health check service is unbound
04-21;14:11:09.729;638;663;D;CompatibilityChangeReporter;"Compat change id reported: 135634846; UID 10013; state: DISABLED"
04-21;14:11:09.729;638;663;D;CompatibilityChangeReporter;"Compat change id reported: 177438394; UID 10013; state: DISABLED"
04-21;14:11:09.729;638;663;D;CompatibilityChangeReporter;"Compat change id reported: 135772972; UID 10013; state: DISABLED"
04-21;14:11:09.729;638;663;D;CompatibilityChangeReporter;"Compat change id reported: 135754954; UID 10013; state: ENABLED"
04-21;14:11:09.730;638;664;D;CompatibilityChangeReporter;"Compat change id reported: 143937733; UID 10013; state: ENABLED"
04-21;14:11:09.744;638;664;I;ActivityManager;Start proc 23505:com.broadcom.nrdphelper/u0a13 for service {com.broadcom.nrdphelper/com.broadcom.nrdphelper.HdmiAudioPlugService}
04-21;14:11:09.790;638;7847;D;CompatibilityChangeReporter;"Compat change id reported: 168419799; UID 10013; state: DISABLED"
04-21;14:11:13.637;638;4007;W;ActivityManager;Unable to start service Intent { cmp=com.google.android.gms/.fido.fido2.pollux.CableAuthenticatorService } U=0: not found
04-21;14:11:13.669;638;652;D;BiometricService;canAuthenticate: User=0, Caller=0, Authenticators=255
04-21;14:11:13.670;638;652;D;BiometricService/PreAuthInfo;getCanAuthenticateInternal Modality: 0 AuthenticatorStatus: 2
04-21;14:11:13.671;638;652;D;AuthService;canAuthenticate, userId: 0, callingUserId: 0, authenticators: 255, result: 12
04-21;14:11:16.234;638;11659;W;ProcessStats;Tracking association SourceState{f1b95f5 com.google.android.gms/10050 BTopFgs #168302} whose proc state 2 is better than process ProcessState{f5900c3 com.google.android.gms.persistent/10050 pkg=com.google.android.gms} proc state 3 (2230 skipped)
04-21;14:11:16.529;638;4268;D;CompatibilityChangeReporter;"Compat change id reported: 171306433; UID 10050; state: ENABLED"
04-21;14:11:28.748;638;4268;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #168334} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (90 skipped)
04-21;14:11:38.860;638;4268;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #168350} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (47 skipped)
04-21;14:11:49.006;638;7847;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #168360} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (29 skipped)
04-21;14:11:59.153;638;849;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #168374} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (38 skipped)
